CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
0.7563039955354721,0.8858023118991251,-5.684341886080802e-14,0.37918933770209595,0.42702797484332095,0.10421114158064465,0.7579997030444101,0.9405710898373832,0.48492489236788466,0.4404805510733377,-0.46308076748638405,-0.638286107666804,-1.0146685836126739,2004-03-12 11:00:00
0.13577117377429773,0.5950801925121931,-5.684341886080802e-14,0.14482043059418262,0.22160050159771397,-0.5445766689078472,1.0759170698941722,0.11675237908333361,0.2931480258334628,-0.1291488635937133,-0.3818641870390323,-0.7502227072734293,-1.0268333643001768,2004-03-12 12:00:00
0.5494597216150805,0.8296980432455067,-5.684341886080802e-14,0.27874552037013317,0.34244019174218865,-0.393489096602308,0.945859965273815,0.1991342501587386,0.46920547707817795,-0.06342239267059203,-0.25423813205033646,-0.8680507068593507,-1.0098533579238704,2004-03-12 13:00:00
0.7563039955354721,1.0082116253252016,-5.684341886080802e-14,0.5800769723660217,0.592175551374103,-0.36682658384250694,0.6616611070293308,0.39135861600135013,0.679845641960248,0.1501886378295521,-0.23103339477966459,-0.7973539071077976,-0.9343303444889546,2004-03-12 14:00:00
0.9631482694558633,1.3448372372469124,-5.684341886080802e-14,0.8144458794739348,0.7694070969193326,-0.12686396900429764,0.5316040024089735,0.47374048707675515,0.9313562865955554,0.36379966832969624,-0.28904523795634446,-0.7207657073769489,-0.9216586979394721,2004-03-12 15:00:00
0.8597261324956674,1.1204201626324386,-5.684341886080802e-14,0.5633363361440278,0.5720356030166905,-0.23351402004350177,0.6857457560331006,0.3089767449259452,0.6704139927864239,0.2898573885411848,-0.27744286932100853,-0.7089829074183566,-0.9097473501829587,2004-03-12 16:00:00
0.4460375846548847,0.9419065805527435,-5.684341886080802e-14,0.3959299739240897,0.4431399335292509,-0.4823641391349781,0.936226105672307,0.28151612123414355,0.5226514890631808,-0.03329776016416145,-0.16141918296764898,-0.8798335068179429,-0.9371181067298407,2004-03-12 17:00:00
1.9973696390578204,2.1455981625758302,-5.684341886080802e-14,1.668218326795619,1.3937454959991185,0.01533609904797454,0.0017417243260369026,1.1053348319881933,1.4658164064455836,1.1059610691699406,-0.3702618184036964,-0.5675893079152511,-0.8821231607050868,2004-03-12 18:00:00
1.7905253651374293,2.222103983467128,-5.684341886080802e-14,1.484071328353687,1.2688778161831613,-0.020213917965093506,0.04509409253282263,0.9954923372209865,1.267751773795279,1.2100279814648827,-0.4514783988510481,-0.34371610870200053,-0.801531488650378,2004-03-12 19:00:00
0.19032587932744754,-0.0730706432718084,-5.684341886080802e-14,-0.1230297489577182,2.7350660566027876,1.2062616689857542,-0.9038410782157094,1.682007929516028,0.039325363093483355,2.412274678766976,-0.6255139283810878,0.07457328982802047,-0.701678913840456,2004-03-12 20:00:00
2.514480323858799,2.594432311804778,-5.684341886080802e-14,1.8021434165715697,1.4823612687717334,0.6196863882701313,-0.2872740637192013,1.1053348319881933,1.5632767812417654,1.700237910433162,-0.7183328774637756,0.23953248924831025,-0.6869798038430562,2004-03-12 21:00:00
1.5836810912170376,2.0129880730309138,-5.684341886080802e-14,0.8311865156959288,0.789547045276745,0.4330487989515241,0.13179882894639408,0.8307285950701766,0.8779102746105526,1.327787908535475,-0.8459589324524713,0.5812336880474825,-0.6352794859211677,2004-03-12 22:00:00
0.19032587932744754,-0.0730706432718084,-5.684341886080802e-14,2.086734232345464,1.6716767833314103,0.8507614988550737,-0.34026029152749493,0.6934254766111684,1.943686631252668,1.7823959990870637,-0.996789724711839,0.9052606869087659,-0.6274230650604885,2004-03-12 23:00:00
0.7563039955354721,0.9725089089092627,-5.684341886080802e-14,0.044376613262219845,0.13298472882509918,-0.10020145624449661,0.7290981242398863,0.11675237908333361,0.31515520723905216,0.763635699778684,-1.019994461982511,0.8758036870122856,-0.6715203950526876,2004-03-13 00:00:00
-0.07107310014609387,0.5440763119179945,-5.684341886080802e-14,-0.32391738362164374,-0.23356233127980738,-0.5801266859209152,1.2493265427213152,-0.32261759998549283,0.06050067954580337,0.3774926831053465,-1.066403936523855,0.8640208870536937,-0.7156177250448869,2004-03-13 01:00:00
-0.38133951102668084,0.48287165520495623,-5.684341886080802e-14,-0.6587301080615199,-0.600109391384714,-1.0778269241038678,1.7551041718004818,-0.7345269553625177,-0.24759986013244825,0.10089378463721115,-1.1012110424298627,0.8640208870536937,-0.7579410245201582,2004-03-13 02:00:00
-0.27791737406648526,0.4216669984919179,-5.684341886080802e-14,-0.6587301080615199,-0.5960814017132314,0.3788060044645919,1.7695549612027437,0.11925818324134098,-0.2004416142633281,-0.02782055425390134,-1.2172347287832224,1.0761112863083524,-0.7789759577922991,2004-03-13 03:00:00
0.19032587932744754,0.29415729700642146,-5.684341886080802e-14,-0.5248050182855695,-0.44301779419689685,-0.8467518135189256,1.5431592605673072,-0.707066331670716,-0.09983735640920513,-0.03877496607442155,-1.3100536778659102,1.2882016855630105,-0.782777451757144,2004-03-13 04:00:00
-1.0018723327878551,-0.5678082850355347,-5.684341886080802e-14,-1.1274679222773465,-1.2325037698074648,-1.2644645134224752,0.030643303130560722,-1.2013575581231457,-0.5336932184051105,-0.5125532773119207,-1.1592228856065425,0.8463466871158056,-0.8273816476113223,2004-03-13 05:00:00
-0.7950280588674639,0.05443905821368807,-5.684341886080802e-14,-1.0772460136113648,-1.1479159867063327,-1.3444520517018783,0.030643303130560722,-1.338660676582154,-0.5525565167527585,-0.46873563002983987,-1.2868489405952384,1.0761112863083524,-0.8514577760553392,2004-03-13 06:00:00
-0.48476164798687665,0.11564371492672638,-5.684341886080802e-14,-0.7089520167275014,-0.6484452674425039,-0.5801266859209152,2.005584521439688,-0.871830073821526,-0.10926900558302916,-0.18118231974118432,-1.3912702583132621,1.3353328853973796,-0.8400532941608048,2004-03-13 07:00:00
0.7563039955354721,1.2581306402367747,-5.684341886080802e-14,0.41267061014608375,0.4511959128722159,0.4597113117113251,0.5942240898187752,-0.3500782236772945,0.7364355370031921,0.508945624951589,-1.36806552104259,1.3176586854594907,-0.8367586660579395,2004-03-13 08:00:00
1.7905253651374293,1.6253585805150046,-5.684341886080802e-14,0.9651116054718791,0.8942747767352898,0.8063239775887385,0.08844646073960835,0.28151612123414355,1.047679959739385,1.1086996721250706,-1.008392093347175,0.6165820879232591,-0.791394171410792,2004-03-13 09:00:00
1.2734146803364508,1.824273714832379,-5.684341886080802e-14,0.5968176085880156,0.6042595203885505,0.40638628619172307,0.27630672296901315,0.47374048707675515,0.7018528233658373,1.2565842317020934,-0.6835257715577676,0.11581308968309312,-0.7379198229719759,2004-03-13 10:00:00
2.2042139129782115,2.3088105804772656,-5.684341886080802e-14,1.1325179676918176,1.019142456551247,0.8152114818420055,-0.017525994876978975,1.3524804452144081,1.057111608913209,1.5797393804074398,-0.31224997522701653,-0.41441290845355316,-0.7085216029771766,2004-03-13 11:00:00
1.6871032281772333,1.8446752670700586,-5.684341886080802e-14,0.7809646070299473,0.7492671485619201,0.3086237394057859,0.30520830177353697,1.434862316289813,0.7395794200611335,1.0429732012019493,0.012616346562390645,-0.9092905067144234,-0.8000108910644402,2004-03-13 12:00:00
0.8597261324956674,1.217327535761416,-5.684341886080802e-14,0.49637379125605274,0.5156437476159357,-0.4557016263751771,0.8447044394579816,0.4188192396931518,0.4912126584837674,0.2597327560347542,0.12864003291575038,-1.056575506196825,-0.8354915014029913,2004-03-13 13:00:00
0.03234903681410193,0.6001805805716129,-5.684341886080802e-14,-0.1230297489577182,-0.02813485803420041,-0.7667642752395225,1.3312143493341326,-0.18531448152648458,0.13909775599433694,-0.42765658570288906,-0.033793127978953084,-0.8503765069214626,-0.7906338726178231,2004-03-13 14:00:00
0.03234903681410193,0.7684933865324683,-5.684341886080802e-14,-0.022585931625755434,0.06450890440989686,-0.7578767709862555,1.1433540871047276,0.1991342501587386,0.27742861054375606,-0.16201209905527394,0.012616346562390645,-0.9210733066730152,-0.8121756717519433,2004-03-13 15:00:00
0.5494597216150805,1.105118998454179,-5.684341886080802e-14,0.14482043059418262,0.22562849126919646,-0.5890141901741822,0.926592246070799,0.4188192396931518,0.3465940378184656,0.196744888066763,-0.08020260252029682,-0.8327023069835742,-0.8197786596816328,2004-03-13 16:00:00
0.3426154476946889,1.207126759642576,-5.684341886080802e-14,0.21178297548215788,0.2779923569984688,-0.5001391476415121,0.7917182116496879,0.44627986338495346,0.49750042459965005,0.21317650579754333,-0.18462392023832083,-0.6736345075425806,-0.7931682019277196,2004-03-13 17:00:00
1.2734146803364508,1.9568838043772954,-5.684341886080802e-14,1.0320741503598545,0.9345546734501147,0.20197368836658178,0.09326339054036233,1.0778742082963915,1.0539677258552678,1.0648820248429898,-0.25423813205033646,-0.4851097082051061,-0.7085216029771766,2004-03-13 18:00:00
2.3076360499384077,2.6505365804583962,-5.684341886080802e-14,1.7184402354616006,1.429997403042461,0.6463489010299324,-0.25837248491467746,1.5447048110570196,1.5035430031408799,1.6591588661062113,-0.28904523795634446,-0.4026301084949612,-0.6786165171203978,2004-03-13 19:00:00
2.3076360499384077,2.660737356577236,-5.684341886080802e-14,1.651477690573625,1.381661526984671,0.6641239095364664,-0.27764020411769336,1.434862316289813,1.4815358217352905,1.8919401172922659,-0.3006476065916806,-0.3024763088469279,-0.6236215710956439,2004-03-13 20:00:00
2.3076360499384077,2.7117412371714344,-5.684341886080802e-14,1.500811964575681,1.2729058058546439,0.6996739265495344,-0.2391047657116616,1.3799410689062097,1.3086222535485166,2.409536075811846,-0.3470570811330243,-0.14340850940593428,-0.5463245271438004,2004-03-13 21:00:00
1.1699925433762548,1.8089725506541194,-5.684341886080802e-14,0.630298881032003,0.6364834377604104,0.08643613307411063,0.15588347795016394,0.9405710898373832,0.9565073510590861,1.6920221015677719,-0.4282736615803763,-0.03736330977860477,-0.5541809480044796,2004-03-13 22:00:00
0.6528818585752763,1.6763624611092032,-5.684341886080802e-14,0.26200488414813944,0.3182722537132937,-0.28683904556310386,0.3870961083863545,0.5835829818439617,0.5006443076575914,1.4510250415163273,-0.41667129294504035,0.0038764900764674645,-0.5204743681828562,2004-03-13 23:00:00
0.9631482694558633,2.2680074760019067,-5.684341886080802e-14,0.27874552037013317,0.3303562227277412,-0.12686396900429764,0.3726453189840926,0.55612235815216,0.5257953721211222,1.448286438561197,-0.509490242027728,0.2572066891861987,-0.443177324231013,2004-03-14 00:00:00
0.8597261324956674,2.0129880730309138,-5.684341886080802e-14,0.4294112463680775,0.45925189221518087,-0.26906403705656984,0.32929295077730686,0.28151612123414355,0.5666658518743596,1.4345934237855469,-0.4282736615803763,0.13348728962098116,-0.43354687285340626,2004-03-14 01:00:00
0.5494597216150805,1.4162426700787905,-5.684341886080802e-14,-0.1230297489577182,-0.024106868362717918,-0.6778892327068524,0.6809288262323466,-0.1303932341428813,0.3120113241811108,0.9060430534454467,-0.6719234029224317,0.5694508880888902,-0.43329343992241665,2004-03-14 02:00:00
0.4460375846548847,1.2989337447121336,-5.684341886080802e-14,0.06111724948421359,0.14909668751102914,0.3788060044645919,0.5267870726082196,0.11925818324134098,0.5540903196425943,0.7444654790927736,-0.7763447206404555,0.8345638871572134,-0.3985731283768348,2004-03-14 03:00:00
0.19032587932744754,0.20745069999628385,-5.684341886080802e-14,-0.6922113805055075,-0.6363612984280563,-1.193364479396339,1.5335254009657993,-0.7345269553625177,0.0259179659084486,0.12280260827825157,-0.7183328774637756,0.6990616876334039,-0.4165668664770999,2004-03-14 04:00:00
-0.7950280588674639,-0.13937568804426656,-5.684341886080802e-14,-0.9433209238354145,-0.9666564514896205,-1.3444520517018783,2.217529432672863,-1.0640544396641376,-0.20987326343715212,-0.2113069522476149,-0.7879470892757914,0.8168896872193253,-0.4343071716463754,2004-03-14 05:00:00
-1.0018723327878551,-0.06797025521238853,-5.684341886080802e-14,-1.1442085584993402,-1.2606996975078424,-1.4244395899812814,2.8100117981656014,-1.256278805506749,-0.34820411798657125,-0.3674073206900279,-0.7763447206404555,0.7638670874056608,-0.44951314750575416,2004-03-14 06:00:00
-1.1052944697480507,-0.31278888206454175,-5.684341886080802e-14,-1.160949194721334,-1.2727836665222898,-1.157814462383271,2.7570255703573077,-1.1464363107395426,-0.3261969365809818,-0.4194407768374989,-0.9155731442644871,1.082002686287648,-0.4350674704393443,2004-03-14 07:00:00
-0.5881837849470725,0.3349604014817803,-5.684341886080802e-14,-0.8596177427254456,-0.8417887716736634,-0.9178518475450617,1.9911337320374265,-0.6796057079789144,-0.09354959029332244,-0.1291488635937133,-0.7763447206404555,0.7933240873021411,-0.4350674704393443,2004-03-14 08:00:00
-0.38133951102668084,0.7429914462353691,-5.684341886080802e-14,-0.4913237458415818,-0.4148218664965194,-0.7667642752395225,1.1722556659092516,-0.707066331670716,0.26170919525404934,0.2378239323937138,-0.6835257715577676,0.6342562878611471,-0.41048447613334815,2004-03-14 09:00:00
0.23919331073449354,1.2377290879990954,-5.684341886080802e-14,-0.1230297489577182,-0.032162847705682895,-0.5356891646545802,0.6761118964315926,-0.2951569762936912,0.5352270212949461,0.5993195224708808,-0.4398760302157122,0.22774968928971837,-0.3848877501033935,2004-03-14 10:00:00
0.8597261324956674,1.8140729387135395,-5.684341886080802e-14,0.26200488414813944,0.3142442640418112,-0.2512890285500358,0.3196590911757989,0.14421300277513527,0.7930254320461363,0.9553379066377876,-0.16141918296764898,-0.1846483092610065,-0.3694283413130249,2004-03-14 11:00:00
0.8597261324956674,1.6661616849903635,-5.684341886080802e-14,0.22852361170415164,0.2860483363414338,-0.384601592349041,0.45935005539766405,0.28151612123414355,0.7332916539452508,0.7006478318106927,0.11703766428041466,-0.6441775076461002,-0.44925971457476455,2004-03-14 12:00:00
0.03234903681410193,0.9776092969686825,-5.684341886080802e-14,-0.30717674739965,-0.20536640357942995,-0.8112017965058576,1.3119466301311167,-0.1303932341428813,0.2554214291381666,-0.07163820153598219,0.337482668351798,-1.050684106217529,-0.617032314889913,2004-03-14 13:00:00
-0.17449523710628945,0.6001805805716129,-5.684341886080802e-14,-0.30717674739965,-0.20939439325091244,-0.9000768390385276,1.408285226146196,-0.18531448152648458,0.14538552211021963,-0.3674073206900279,0.36068740562246987,-1.1213809059690818,-0.6667051693638841,2004-03-14 14:00:00
-0.07107310014609387,0.8603003716020258,-5.684341886080802e-14,-0.1899922938456935,-0.10063867212088523,-0.8200893007591246,1.2974958407288548,-0.04801136306747631,0.21140706632698783,-0.2907264379463864,0.41869924879914977,-1.1920777057206344,-0.6897675660839426,2004-03-14 15:00:00
1.066570406416059,1.8803779834859975,-5.684341886080802e-14,0.4294112463680775,0.45925189221518087,-0.3046140540696379,0.78208435204818,0.55612235815216,0.6358312791490691,0.25425555012449413,0.45350635470515777,-1.227426105596411,-0.6920484624628492,2004-03-14 16:00:00
0.9631482694558633,1.7783702222976003,-5.684341886080802e-14,0.4461518825900712,0.4834198302440758,-0.21573901153696776,0.632759528224807,0.5286617344603585,0.7049967064237787,0.5472860663234098,0.34908503698713417,-1.0860325060933051,-0.6464305348847125,2004-03-14 17:00:00
0.5494597216150805,1.9823857446743947,-5.684341886080802e-14,0.47963315503405873,0.49953178893000577,-0.393489096602308,0.5653225110142513,0.33643736861774687,0.7144283555976028,0.7006478318106927,0.1634471388217584,-0.738439907314837,-0.4915830140500362,2004-03-14 18:00:00
2.72132459777919,-0.0730706432718084,-5.684341886080802e-14,1.8858465976815386,1.5347251345010056,0.5041488329776602,-0.2824571339184473,1.3250198215226063,1.7267587002547151,1.8946787202473958,0.012616346562390645,-0.4438699083500335,-0.383874018379435,2004-03-14 19:00:00
0.19032587932744754,-0.0730706432718084,-5.684341886080802e-14,2.304362503231384,1.8126564218332974,1.072949105186749,-0.6292760795727331,1.764389800591433,2.072585836628263,2.461569531959317,-0.08020260252029682,-0.1846483092610065,-0.26273307736638213,2004-03-14 20:00:00
1.4802589542568418,2.400617565546823,-5.684341886080802e-14,0.8981490605839039,0.8419109110060173,0.11309864583391167,-0.13313231009507426,1.0229529609127883,1.1765791651149802,1.7577485724908932,-0.18462392023832083,0.021550690014355924,-0.23485545495752064,2004-03-14 21:00:00
